Account ID,Account Owner,Account Owner ID,Rating,Account Name,Phone,Parent Account,Parent Account ID,Website,Account Type,Ownership,Created By,Created by ID,Modified By,Modified by ID,Created Time,Modified Time,Last Activity Time,Tag,Record Id,KMHFL Code,Emergency Contact,Email,Number of beds in the hospital,Number of critical care beds,Number of beds in the ED,ED Department,County Google Drive URL,Google Maps URL,Piped Oxygen in ED,Alternate Email,Alternate Phone
zcrm_5621728000001230170,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Nyambene Sub-County Hospital,0722748300,Meru County,zcrm_5621728000000484048,https://nyambene-subcounty-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:18,Meru,5621728000001230170,12684,0704 320847,dwanix@yahoo.com,88,1,5,Yes,https://drive.google.com/drive/folders/1kjlWn7dxhfdGY33LsO-6rYk2HLWCUue4?usp=share_link,https://goo.gl/maps/1bj8cu8sFLJTAQsW9?coh=178573&entry=tt,No,,
zcrm_5621728000001230171,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,St. Anne Mission Hospital,0720781264,Meru County,zcrm_5621728000000484048,https://st-anne-mission-hospital.business.site/,NGO Hospital,FBO,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:23,Meru,5621728000001230171,12743,0740 227622,enamdala@yahoo.com,74,0,0,No,https://drive.google.com/drive/folders/1kjlWn7dxhfdGY33LsO-6rYk2HLWCUue4?usp=share_link,https://goo.gl/maps/kU4Y2pqCA5hm1WYPA?coh=178573&entry=tt,No,,
zcrm_5621728000001230172,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,St. John of God Hospital,0729871664,Meru County,zcrm_5621728000000484048,https://tigania-hospital.business.site/,NGO Hospital,FBO,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:22,Meru,5621728000001230172,12799,0729 871664,siayacountyrh@gmail.com,102,0,5,No,https://drive.google.com/drive/folders/1kjlWn7dxhfdGY33LsO-6rYk2HLWCUue4?usp=share_link,https://goo.gl/maps/znqaHiriXXdvXBoFA?coh=178573&entry=tt,No,,
zcrm_5621728000001230173,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,St. Theresa's Mission Hospital - Kiirua,0721353166,Meru County,zcrm_5621728000000484048,https://sttheresahosp-kiirua.com/,NGO Hospital,FBO,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Meru,5621728000001230173,12303,0727 811 041,,235,3,6,Yes,https://drive.google.com/drive/folders/1kjlWn7dxhfdGY33LsO-6rYk2HLWCUue4?usp=share_link,https://goo.gl/maps/Boxv8nmLnC1Eh9mp9?coh=178573&entry=tt,No,,
zcrm_5621728000001230174,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Consolata Mission Hospital Nkubu,0720990425,Meru County,zcrm_5621728000000484048,https://consolatahospitalnkubu.or.ke/,NGO Hospital,FBO,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:18,Meru,5621728000001230174,11976,0788 720 984,,170,5,0,No,https://drive.google.com/drive/folders/1kjlWn7dxhfdGY33LsO-6rYk2HLWCUue4?usp=share_link,https://goo.gl/maps/EJJs1iVEN57dLLZWA?coh=178573&entry=tt,No,,
zcrm_5621728000001230175,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Cottolengo Mission Hospital,0708446204,Meru County,zcrm_5621728000000484048,https://cottolengo-hospital.business.site/,NGO Hospital,FBO,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Meru,5621728000001230175,11977,0724 764538,,163,0,,No,https://drive.google.com/drive/folders/1kjlWn7dxhfdGY33LsO-6rYk2HLWCUue4?usp=share_link,https://goo.gl/maps/NLZpejbtoRMu5mCA7?coh=178573&entry=tt,No,,
zcrm_5621728000001230176,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Maua Methodist Hospital,0724697053,Meru County,zcrm_5621728000000484048,https://methodisthospitalmaua.org/,NGO Hospital,FBO,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Meru,5621728000001230176,12492,0724697053,,200,0,4,No,https://drive.google.com/drive/folders/1kjlWn7dxhfdGY33LsO-6rYk2HLWCUue4?usp=share_link,https://goo.gl/maps/p4bnQVgUChb1CQcY7?coh=178573&entry=tt,No,,
zcrm_5621728000001230177,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Chuka County Referral Hospital,0725711182,Tharaka Nithi County,zcrm_5621728000000484652,https://chuka-hospital.business.site/,County Referral Hospital,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Tharaka-Nithi,5621728000001230177,11973,0728266333,omuomian@gmail.com,173,0,2,Yes,https://drive.google.com/drive/folders/10V5pq6Ogll2znEtHGEaiRVENYMTYXq1d?usp=share_link,https://goo.gl/maps/o1XYXV8Avs4typi19?coh=178573&entry=tt,No,,
zcrm_5621728000001230182,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Marimanti Level 4 Hospital,0790775021,Tharaka Nithi County,zcrm_5621728000000484652,https://marimanti-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:22,Tharaka-Nithi,5621728000001230182,18431,0713 216724,drondari@gmail.com,300,0,3,Yes,https://drive.google.com/drive/folders/10V5pq6Ogll2znEtHGEaiRVENYMTYXq1d?usp=share_link,https://goo.gl/maps/uFm9yffkQUVtwWfc9?coh=178573&entry=tt,No,,
zcrm_5621728000001230183,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,P.C.E.A Chogoria Hospital,0713656186,Tharaka Nithi County,zcrm_5621728000000484652,https://pceachogoriahospital.org/,NGO Hospital,FBO,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Tharaka-Nithi,5621728000001230183,11970,0734192208,ombatitim@gmail.com,295,0,5,Yes,https://drive.google.com/drive/folders/10V5pq6Ogll2znEtHGEaiRVENYMTYXq1d?usp=share_link,https://goo.gl/maps/7UGnf93JTimU6cJ69?coh=178573&entry=tt,No,,
zcrm_5621728000001230184,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,St.Orsola Hospital,0703983686,Tharaka Nithi County,zcrm_5621728000000484652,http://storsolahospitalmatiri.or.ke/cgi-sys/suspendedpage.cgi,NGO Hospital,FBO,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:23,Tharaka-Nithi,5621728000001230184,12000,,,120,0,6,Yes,https://drive.google.com/drive/folders/10V5pq6Ogll2znEtHGEaiRVENYMTYXq1d?usp=share_link,https://goo.gl/maps/4WfarmUFn6Y4gpBMA?coh=178573&entry=tt,No,,
zcrm_5621728000001230185,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Embu Level 5 Hospital,0727305757,Embu County,zcrm_5621728000000484684,https://www.embuhospital.go.ke/,County Referral Hospital,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:22,Embu,5621728000001230185,12004,0722406595,,750,0,4,Yes,https://drive.google.com/drive/folders/1I9oMtfKZWZJEOn0SlhujeIJZ1GSwfM5d?usp=share_link,https://goo.gl/maps/8A5SLyEggr1deSGZ7?coh=178573&entry=tt,No,,
zcrm_5621728000001230190,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Runyenjes District Hospital,0728217179,Embu County,zcrm_5621728000000484684,https://runyenjes-district-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:22,Embu,5621728000001230190,12719,0704713931,maalin91@gmail.com,27,0,0,No,https://drive.google.com/drive/folders/1I9oMtfKZWZJEOn0SlhujeIJZ1GSwfM5d?usp=share_link,https://goo.gl/maps/3sfx5i9k5Ndp7wCY7?coh=178573&entry=tt,No,,
zcrm_5621728000001230191,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Mbeere Level 4 Hospital,0736290133,Embu County,zcrm_5621728000000484684,https://mbeere-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:18,Embu,5621728000001230191,16467,0736 290133,,80,0,1,No,https://drive.google.com/drive/folders/1I9oMtfKZWZJEOn0SlhujeIJZ1GSwfM5d?usp=share_link,https://goo.gl/maps/CooVtqC81zLDm8c39?coh=178573&entry=tt,No,,
zcrm_5621728000001230192,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Ishiara Level 4 Hospital,0728134593,Embu County,zcrm_5621728000000484684,https://ishiara-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Embu,5621728000001230192,16464,0729 367222,,77,0,2,No,https://drive.google.com/drive/folders/1I9oMtfKZWZJEOn0SlhujeIJZ1GSwfM5d?usp=share_link,https://goo.gl/maps/rNYewapfCYagftQm7?coh=178573&entry=tt,No,,
zcrm_5621728000001230193,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Consolata Kyeni Hospital,0733311643,Embu County,zcrm_5621728000000484684,https://consolatahospitalkyeni.or.ke/,NGO Hospital,FBO,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:18,Embu,5621728000001230193,12413,0722465997,,170,0,2,Yes,https://drive.google.com/drive/folders/1I9oMtfKZWZJEOn0SlhujeIJZ1GSwfM5d?usp=share_link,https://goo.gl/maps/C9xfffdXFMAQvENU9?coh=178573&entry=tt,No,,
zcrm_5621728000001230194,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Kitui County Referral Hospital,0721819600,Kitui County,zcrm_5621728000000484509,https://kitui-county-hospital.business.site/,County Referral Hospital,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Kitui,5621728000001230194,16991,0758 722015,,189,0,3,No,https://drive.google.com/drive/folders/1anExYztCK-MgJw8zWbDxwHVfAe3GXMtR?usp=share_link,https://goo.gl/maps/b3Syf4JrDmXGkbn57?coh=178573&entry=tt,Yes,,
zcrm_5621728000001230199,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Mwingi Level 4 Hospital,0722643916,Kitui County,zcrm_5621728000000484509,https://mwingi-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Kitui,5621728000001230199,12626,,,120,0,0,No,https://drive.google.com/drive/folders/1anExYztCK-MgJw8zWbDxwHVfAe3GXMtR?usp=share_link,https://goo.gl/maps/K8xbDhRtjy68Khrx8?coh=178573&entry=tt,No,,
zcrm_5621728000001230200,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Our Lady of Lourdes Mutomo Hospital,0735327268,Kitui County,zcrm_5621728000000484509,https://mutomohospital.or.ke/,NGO Hospital,FBO,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:18,Kitui,5621728000001230200,12604,0717797047,,230,0,5,Yes,https://drive.google.com/drive/folders/1anExYztCK-MgJw8zWbDxwHVfAe3GXMtR?usp=share_link,https://goo.gl/maps/1VgqtWaiYYA3E1YL6?coh=178573&entry=tt,No,,
zcrm_5621728000001230201,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Muthale Mission Hospital,0717797047,Kitui County,zcrm_5621728000000484509,https://muthale-mission-hospital.business.site/,NGO Hospital,FBO,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:23,Kitui,5621728000001230201,18899,0735327268,,78,0,3,Yes,https://drive.google.com/drive/folders/1anExYztCK-MgJw8zWbDxwHVfAe3GXMtR?usp=share_link,https://goo.gl/maps/QyMnhANzhZFPUgnQ6?coh=178573&entry=tt,Yes,,
zcrm_5621728000001230202,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Machakos Level 5 Hospital,0721489192,Machakos County,zcrm_5621728000000484381,https://machakos-hospital.business.site/,County Referral Hospital,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-06 10:29:00,Machakos,5621728000001230202,12438,0758 722017,,500,0,16,Yes,https://drive.google.com/drive/folders/150AUpj3LyH-CNB800C56AWRPF5aOCNzQ?usp=share_link,https://goo.gl/maps/Pt2mCuZQAxaSAcAJ9?coh=178573&entry=tt,EMKF Installed,,
zcrm_5621728000001230207,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Kangudo Level 4 Hospital,0716047295,Machakos County,zcrm_5621728000000484381,https://kangudo-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:22,Machakos,5621728000001230207,12177,0716 047295,,102,2,7,No,https://drive.google.com/drive/folders/150AUpj3LyH-CNB800C56AWRPF5aOCNzQ?usp=share_link,https://goo.gl/maps/oRCpQknS4FXuQCfPA?coh=178573&entry=tt,No,,
zcrm_5621728000001230208,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Mwala Level 4 Hospital,,Machakos County,zcrm_5621728000000484381,,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-06 09:50:39,Machakos,5621728000001230208,12618,,,18,0,2,No,https://drive.google.com/drive/folders/150AUpj3LyH-CNB800C56AWRPF5aOCNzQ?usp=share_link,https://goo.gl/maps/6HUSLVvbnxsPbx7u7?coh=178573&entry=tt,No,,
zcrm_5621728000001230209,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Matuu Level 4 Hospital,0740217196,Machakos County,zcrm_5621728000000484381,,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 11:44:58,2023-06-06 11:44:58,Machakos,5621728000001230209,12488,0721 489 192,matuul4lab@gmail.com,40,0,3,No,https://drive.google.com/drive/folders/150AUpj3LyH-CNB800C56AWRPF5aOCNzQ?usp=share_link,https://goo.gl/maps/fBPrRjg8PSBdcJ6ZA?coh=178573&entry=tt,No,,
zcrm_5621728000001230210,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Kathiani Level 4 Hospital,0728067414,Machakos County,zcrm_5621728000000484381,https://kathiani-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Machakos,5621728000001230210,12230,0707 792120,,132,0,2,Yes,https://drive.google.com/drive/folders/150AUpj3LyH-CNB800C56AWRPF5aOCNzQ?usp=share_link,https://goo.gl/maps/C2mwFJmmaGHsX4UD8?coh=178573&entry=tt,No,,
zcrm_5621728000001230211,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Makueni County Referral Hospital,0727476760,Makueni County,zcrm_5621728000000485110,https://makueni-county-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:23,Makueni,5621728000001230211,12457,0758 722016,,375,1,5,Yes,https://drive.google.com/drive/folders/1TScae2GBuYejAI4v5YrDJfgzAXR-qiZW?usp=share_link,https://goo.gl/maps/YTUdkAJq1MJUo2zB9?coh=178573&entry=tt,Yes,,
zcrm_5621728000001230216,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Mbooni Sub-County Hospital,0728844112,Makueni County,zcrm_5621728000000485110,https://mbooni-sub-county-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:22,Makueni,5621728000001230216,12508,0786721123,,0,0,0,No,https://drive.google.com/drive/folders/1TScae2GBuYejAI4v5YrDJfgzAXR-qiZW?usp=share_link,https://goo.gl/maps/8WfdrMs66eEKu89h8?coh=178573&entry=tt,No,,
zcrm_5621728000001230217,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Kilungu Sub-County Hospital,0731788342,Makueni County,zcrm_5621728000000485110,https://kilungu-subcounty-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Makueni,5621728000001230217,12314,0731788342,,37,0,0,No,https://drive.google.com/drive/folders/1TScae2GBuYejAI4v5YrDJfgzAXR-qiZW?usp=share_link,https://goo.gl/maps/BGLibEGWnDz4ycyEA?coh=178573&entry=tt,No,,
zcrm_5621728000001230218,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Sultan Hamud Sub-County Hospital,0725900450,Makueni County,zcrm_5621728000000485110,https://sultan-hamud-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:23,Makueni,5621728000001230218,12777,0721538610,,45,0,,No,https://drive.google.com/drive/folders/1TScae2GBuYejAI4v5YrDJfgzAXR-qiZW?usp=share_link,https://goo.gl/maps/GcqMyZCM1K6WsfyR7?coh=178573&entry=tt,No,,
zcrm_5621728000001230219,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Tawa Sub-County Hospital,0729348557,Makueni County,zcrm_5621728000000485110,https://tawa-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Makueni,5621728000001230219,12787,0732 748851,,25,0,2,No,https://drive.google.com/drive/folders/1TScae2GBuYejAI4v5YrDJfgzAXR-qiZW?usp=share_link,https://goo.gl/maps/GgteSiWpP7b9xC8R9?coh=178573&entry=tt,No,,
zcrm_5621728000001230220,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Makindu Sub-County Hospital,0720323975,Makueni County,zcrm_5621728000000485110,https://makindu-subcounty-hospital-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Makueni,5621728000001230220,12455,0743648940,,200,0,0,Yes,https://drive.google.com/drive/folders/1TScae2GBuYejAI4v5YrDJfgzAXR-qiZW?usp=share_link,https://goo.gl/maps/yxZ942nDxfmqfbBu8?coh=178573&entry=tt,EMKF Installed,,
zcrm_5621728000001230221,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Matiliku Sub-County Hospital,0717492437,Makueni County,zcrm_5621728000000485110,https://matiliku-subcounty-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:23,Makueni,5621728000001230221,12485,0714 767831,,34,0,0,No,https://drive.google.com/drive/folders/1TScae2GBuYejAI4v5YrDJfgzAXR-qiZW?usp=share_link,https://goo.gl/maps/M5eszKsZim4hZUab8?coh=178573&entry=tt,No,,
zcrm_5621728000001230222,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Kibwezi Sub-County Hospital,0713985805,Makueni County,zcrm_5621728000000485110,https://kibwezi-subcounty-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:18,Makueni,5621728000001230222,12291,0712 695292,,51,0,0,Yes,https://drive.google.com/drive/folders/1TScae2GBuYejAI4v5YrDJfgzAXR-qiZW?usp=share_link,https://goo.gl/maps/ZR6HZ2Zw6ydrjjaW8?coh=178573&entry=tt,No,,
zcrm_5621728000001230223,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,J.M. Kariuki County Referral Hospital,0721923711,Nyandarua County,zcrm_5621728000000485349,https://jmkariuki-county-hospital.business.site/,County Referral Hospital,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:22,Nyandarua,5621728000001230223,10916,0793 379039,,157,2,6,Yes,https://drive.google.com/drive/folders/10iQblZo_0rWSlhtYlvpAqdlFeFtnl0Jy?usp=share_link,https://goo.gl/maps/a2oHmjkgrKeEtbAFA?coh=178573&entry=tt,EMKF Installed,,
zcrm_5621728000001230228,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Engineer County Hospital,0790294395,Nyandarua County,zcrm_5621728000000485349,https://engineer-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Nyandarua,5621728000001230228,10171,0790 294395,,80,0,2,Yes,https://drive.google.com/drive/folders/10iQblZo_0rWSlhtYlvpAqdlFeFtnl0Jy?usp=share_link,https://goo.gl/maps/85St2NP9GHcsrnQZ9?coh=178573&entry=tt,No,,
zcrm_5621728000001230229,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,North Kinangop Catholic Hospital,0713777816,Nyandarua County,zcrm_5621728000000485349,http://www.northkinangop.com/nkchsite/NKCH_home.html,NGO Hospital,FBO,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Nyandarua,5621728000001230229,10887,0713777816,,285,0,4,Yes,https://drive.google.com/drive/folders/10iQblZo_0rWSlhtYlvpAqdlFeFtnl0Jy?usp=share_link,https://goo.gl/maps/Kydy9CdncucDrVQN9?coh=178573&entry=tt,No,,
zcrm_5621728000001230230,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Nyeri County Referral Hospital,0720878738,Nyeri County,zcrm_5621728000000485753,https://nyeri-county-hospital.business.site/,County Referral Hospital,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:23,Nyeri,5621728000001230230,10903,0714259930,paulawatahi@gmail.com,310,6,5,Yes,https://drive.google.com/drive/folders/1DyR0njlXfCcn_kxoHw9Pt9wVB5l9Pqov?usp=share_link,https://goo.gl/maps/ccdFAWP5ptQC9MmT8?coh=178573&entry=tt,No,,
zcrm_5621728000001230235,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Mukurwe-ini Hospital,0729023479,Nyeri County,zcrm_5621728000000485753,https://mukurweini-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Nyeri,5621728000001230235,17574,0720 747323,,144,0,0,Yes,https://drive.google.com/drive/folders/1DyR0njlXfCcn_kxoHw9Pt9wVB5l9Pqov?usp=share_link,https://goo.gl/maps/zUZSnLb8pZ3E751GA?coh=178573&entry=tt,No,,
zcrm_5621728000001230236,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Mt Kenya Sub-County Hospital,0722270955,Nyeri County,zcrm_5621728000000485753,https://mt-kenya-sub-county-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:22,Nyeri,5621728000001230236,10739,0722 270955,,20,0,0,No,https://drive.google.com/drive/folders/1DyR0njlXfCcn_kxoHw9Pt9wVB5l9Pqov?usp=share_link,https://goo.gl/maps/Y81YQggeyAW1RZ1r7?coh=178573&entry=tt,No,,
zcrm_5621728000001230237,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Karatina Sub-County Hospital,0721600982,Nyeri County,zcrm_5621728000000485753,https://karatina-subcounty-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Nyeri,5621728000001230237,10485,0721 600982,,216,0,0,Yes,https://drive.google.com/drive/folders/1DyR0njlXfCcn_kxoHw9Pt9wVB5l9Pqov?usp=share_link,https://goo.gl/maps/NvkBbiznnnjKbDr86?coh=178573&entry=tt,No,,
